DateTime,Date,Station,City,State,Country,Time,Temperature(F),Dew Point(F),Humidity(%),Wind,Wind Speed(mph),Wind Gust(mph),Pressure(in),Precipitation(in),Condition
2018-02-20 14:41:00,2018-2-20,MMCL,Culiacan,Sinaloa,Mexico,2:41 PM,81,55,42,WSW,8,0,29.78,0.0,Partly Cloudy
2018-02-20 15:40:00,2018-2-20,MMCL,Culiacan,Sinaloa,Mexico,3:40 PM,81,54,39,WSW,7,0,29.77,0.0,Fair
2018-02-20 16:40:00,2018-2-20,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,77,52,41,WSW,12,0,29.77,0.0,Partly Cloudy
2018-02-20 17:40:00,2018-2-20,MMCL,Culiacan,Sinaloa,Mexico,5:40 PM,75,52,44,WNW,7,0,29.78,0.0,Mostly Cloudy
2018-02-20 20:40:00,2018-2-20,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,66,55,68,CALM,0,0,29.83,0.0,Mostly Cloudy
2018-02-20 21:40:00,2018-2-20,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,64,55,73,NNW,6,0,29.84,0.0,Mostly Cloudy
2018-02-21 02:41:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,2:41 AM,59,54,82,CALM,0,0,29.83,0.0,Fair
2018-02-21 06:00:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,6:00 AM,55,52,88,CALM,0,0,29.84,0.0,Fair
2018-02-21 06:50:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,6:50 AM,55,52,88,CALM,0,0,29.86,0.0,Fair
2018-02-21 07:45:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,7:45 AM,57,54,88,CALM,0,0,29.88,0.0,Fair
2018-02-21 09:00:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,9:00 AM,68,52,56,CALM,0,0,29.89,0.0,Fair
2018-02-21 09:40:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,9:40 AM,68,54,60,WNW,6,0,29.89,0.0,Fair
2018-02-21 10:44:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,10:44 AM,73,55,53,NNW,7,0,29.89,0.0,Fair
2018-02-21 11:40:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,11:40 AM,77,54,44,W,7,0,29.88,0.0,Fair
2018-02-21 12:45:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,12:45 PM,79,54,42,WSW,7,0,29.84,0.0,Fair
2018-02-21 13:41:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,1:41 PM,81,54,39,W,7,0,29.82,0.0,Fair
2018-02-21 14:42:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,2:42 PM,81,52,37,W,8,0,29.81,0.0,Fair
2018-02-21 15:41:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,3:41 PM,79,52,39,NW,12,0,29.79,0.0,Fair
2018-02-21 16:40:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,77,54,44,WSW,9,0,29.8,0.0,Fair
2018-02-21 17:40:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,5:40 PM,72,54,53,W,7,0,29.82,0.0,Mostly Cloudy
2018-02-21 18:40:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,6:40 PM,68,54,60,W,7,0,29.83,0.0,Mostly Cloudy
2018-02-21 19:41:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,7:41 PM,64,54,68,CALM,0,0,29.85,0.0,Mostly Cloudy
2018-02-21 20:40:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,63,55,77,CALM,0,0,29.87,0.0,Mostly Cloudy
2018-02-21 21:40:00,2018-2-21,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,61,55,82,CALM,0,0,29.9,0.0,Mostly Cloudy
2018-02-22 02:42:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,2:42 AM,55,54,94,CALM,0,0,29.88,0.0,Mostly Cloudy
2018-02-22 06:05:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,6:05 AM,54,50,88,CALM,0,0,29.88,0.0,Cloudy
2018-02-22 06:45:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,6:45 AM,54,48,82,CALM,0,0,29.89,0.0,Cloudy
2018-02-22 07:45:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,7:45 AM,57,48,72,NNW,3,0,29.9,0.0,Cloudy
2018-02-22 08:47:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,8:47 AM,64,48,56,N,9,0,29.92,0.0,Cloudy
2018-02-22 09:46:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,9:46 AM,68,50,52,CALM,0,0,29.92,0.0,Cloudy
2018-02-22 10:40:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,10:40 AM,70,50,49,NNW,3,0,29.92,0.0,Cloudy
2018-02-22 11:43:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,11:43 AM,72,52,50,NW,8,0,29.91,0.0,Cloudy
2018-02-22 12:44:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,12:44 PM,75,50,41,W,8,0,29.89,0.0,Cloudy
2018-02-22 13:40:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,1:40 PM,77,48,36,WNW,10,0,29.87,0.0,Cloudy
2018-02-22 14:45:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,2:45 PM,79,50,36,WNW,8,0,29.83,0.0,Mostly Cloudy
2018-02-22 15:41:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,3:41 PM,77,48,36,WSW,12,0,29.83,0.0,Mostly Cloudy
2018-02-22 16:42:00,2018-2-22,MMCL,Culiacan,Sinaloa,Mexico,4:42 PM,73,48,41,W,7,0,29.84,0.0,Mostly Cloudy
